Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,69,171,10000,10000,0
T1,100,55,137,10000,10000,0
T2,100,449,1122,15000,15000,0
T3,100,621,1552,15000,15000,0
T4,100,653,1632,20000,20000,0
T5,100,2194,5483,20000,20000,0
T6,100,388,969,25000,25000,0
T7,100,36,88,30000,30000,0
T8,100,6038,15094,35000,35000,0
T9,100,2315,5787,40000,40000,0
T10,100,4071,10176,45000,45000,0
T11,100,6558,16395,45000,45000,0
T12,100,9246,23115,60000,60000,0
T13,100,418,1045,80000,80000,0
T14,100,6020,15049,80000,80000,0
T15,100,1464,3658,90000,90000,0
