Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1186,2965,10000,10000,0
T1,100,1,1,10000,10000,0
T2,100,922,2304,10000,10000,0
T3,100,600,1499,10000,10000,0
T4,100,1118,2793,15000,15000,0
T5,100,79,196,15000,15000,0
T6,100,752,1878,20000,20000,0
T7,100,504,1258,20000,20000,0
T8,100,4679,11696,30000,30000,0
T9,100,4153,10382,30000,30000,0
T10,100,1103,2756,35000,35000,0
T11,100,3511,8777,50000,50000,0
T12,100,3598,8994,55000,55000,0
T13,100,740,1848,55000,55000,0
T14,100,402,1005,55000,55000,0
T15,100,4524,11308,70000,70000,0
