Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,428,1069,10000,10000,0
T1,100,771,1927,15000,15000,0
T2,100,562,1404,15000,15000,0
T3,100,678,1693,20000,20000,0
T4,100,2,3,25000,25000,0
T5,100,5362,13404,25000,25000,0
T6,100,4326,10814,30000,30000,0
T7,100,1066,2664,30000,30000,0
T8,100,230,573,30000,30000,0
T9,100,410,1025,30000,30000,0
T10,100,798,1995,35000,35000,0
T11,100,2821,7051,35000,35000,0
T12,100,2357,5892,40000,40000,0
T13,100,238,595,45000,45000,0
T14,100,9162,22903,45000,45000,0
T15,100,354,885,45000,45000,0
