Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,772,1930,10000,10000,0
T1,100,572,1430,10000,10000,0
T2,100,646,1614,10000,10000,0
T3,100,66,165,10000,10000,0
T4,100,362,905,10000,10000,0
T5,100,137,342,10000,10000,0
T6,100,3356,8389,15000,15000,0
T7,100,158,393,20000,20000,0
T8,100,1824,4560,25000,25000,0
T9,100,717,1791,30000,30000,0
T10,100,564,1408,30000,30000,0
T11,100,230,574,40000,40000,0
T12,100,6078,15193,40000,40000,0
T13,100,2474,6184,40000,40000,0
T14,100,4343,10856,65000,65000,0
T15,100,4616,11539,65000,65000,0
