Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,420,1048,10000,10000,0
T1,100,150,375,10000,10000,0
T2,100,76,188,10000,10000,0
T3,100,605,1512,10000,10000,0
T4,100,50,124,10000,10000,0
T5,100,29,71,10000,10000,0
T6,100,2040,5100,15000,15000,0
T7,100,358,894,15000,15000,0
T8,100,893,2232,15000,15000,0
T9,100,2131,5326,15000,15000,0
T10,100,2472,6180,20000,20000,0
T11,100,2633,6581,20000,20000,0
T12,100,2628,6570,20000,20000,0
T13,100,160,400,35000,35000,0
T14,100,3304,8258,65000,65000,0
T15,100,1907,4767,80000,80000,0
