Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1678,4195,10000,10000,0
T1,100,53,132,10000,10000,0
T2,100,730,1825,10000,10000,0
T3,100,591,1477,20000,20000,0
T4,100,5703,14257,30000,30000,0
T5,100,2637,6591,30000,30000,0
T6,100,102,254,30000,30000,0
T7,100,2611,6526,35000,35000,0
T8,100,1698,4245,50000,50000,0
T9,100,2440,6098,50000,50000,0
T10,100,5252,13128,60000,60000,0
T11,100,2421,6052,60000,60000,0
T12,100,1169,2921,60000,60000,0
T13,100,465,1161,65000,65000,0
T14,100,4578,11444,65000,65000,0
T15,100,1351,3376,65000,65000,0
