Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,528,1318,10000,10000,0
T1,100,77,191,10000,10000,0
T2,100,2932,7329,25000,25000,0
T3,100,540,1349,30000,30000,0
T4,100,1060,2650,30000,30000,0
T5,100,86,214,30000,30000,0
T6,100,2064,5159,35000,35000,0
T7,100,4314,10784,35000,35000,0
T8,100,1624,4058,45000,45000,0
T9,100,2616,6540,45000,45000,0
T10,100,2642,6605,55000,55000,0
T11,100,9259,23146,60000,60000,0
T12,100,2917,7292,70000,70000,0
T13,100,10028,25070,75000,75000,0
T14,100,4325,10811,90000,90000,0
T15,100,2162,5405,90000,90000,0
