Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,872,2180,10000,10000,0
T1,100,579,1447,10000,10000,0
T2,100,215,536,10000,10000,0
T3,100,274,683,10000,10000,0
T4,100,2006,5014,15000,15000,0
T5,100,611,1527,15000,15000,0
T6,100,1044,2608,15000,15000,0
T7,100,120,300,15000,15000,0
T8,100,1855,4636,20000,20000,0
T9,100,2991,7477,30000,30000,0
T10,100,858,2144,35000,35000,0
T11,100,1234,3085,45000,45000,0
T12,100,4670,11673,45000,45000,0
T13,100,4290,10724,45000,45000,0
T14,100,2976,7438,50000,50000,0
T15,100,620,1548,55000,55000,0
