Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,184,459,10000,10000,0
T1,100,1087,2716,10000,10000,0
T2,100,52,129,10000,10000,0
T3,100,85,211,10000,10000,0
T4,100,366,915,10000,10000,0
T5,100,715,1786,10000,10000,0
T6,100,526,1313,15000,15000,0
T7,100,24,60,15000,15000,0
T8,100,5104,12758,15000,15000,0
T9,100,346,864,20000,20000,0
T10,100,104,260,20000,20000,0
T11,100,1849,4622,30000,30000,0
T12,100,1374,3433,35000,35000,0
T13,100,6614,16534,40000,40000,0
T14,100,436,1089,60000,60000,0
T15,100,3088,7718,80000,80000,0
