Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,558,1394,10000,10000,0
T1,100,6,14,15000,15000,0
T2,100,1046,2615,15000,15000,0
T3,100,84,209,15000,15000,0
T4,100,888,2219,15000,15000,0
T5,100,182,455,20000,20000,0
T6,100,2358,5893,20000,20000,0
T7,100,1158,2894,20000,20000,0
T8,100,182,454,30000,30000,0
T9,100,676,1689,30000,30000,0
T10,100,1932,4828,30000,30000,0
T11,100,968,2420,35000,35000,0
T12,100,3888,9718,50000,50000,0
T13,100,14362,35904,50000,50000,0
T14,100,2199,5496,60000,60000,0
T15,100,4674,11685,75000,75000,0
