Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,230,573,10000,10000,0
T1,100,729,1821,10000,10000,0
T2,100,986,2464,10000,10000,0
T3,100,860,2150,15000,15000,0
T4,100,3857,9641,15000,15000,0
T5,100,475,1187,15000,15000,0
T6,100,132,329,15000,15000,0
T7,100,574,1434,20000,20000,0
T8,100,819,2047,25000,25000,0
T9,100,2795,6987,25000,25000,0
T10,100,1636,4090,35000,35000,0
T11,100,2140,5349,35000,35000,0
T12,100,1236,3090,55000,55000,0
T13,100,496,1238,55000,55000,0
T14,100,975,2437,55000,55000,0
T15,100,5640,14099,70000,70000,0
