Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,26,64,10000,10000,0
T1,100,525,1311,10000,10000,0
T2,100,1298,3243,10000,10000,0
T3,100,349,871,15000,15000,0
T4,100,86,215,15000,15000,0
T5,100,1949,4871,20000,20000,0
T6,100,28,70,20000,20000,0
T7,100,1362,3404,20000,20000,0
T8,100,838,2093,30000,30000,0
T9,100,5936,14838,35000,35000,0
T10,100,1311,3276,45000,45000,0
T11,100,1360,3400,55000,55000,0
T12,100,5714,14283,55000,55000,0
T13,100,8252,20630,60000,60000,0
T14,100,1029,2571,75000,75000,0
T15,100,5471,13676,75000,75000,0
