Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1324,3310,10000,10000,0
T1,100,218,543,10000,10000,0
T2,100,277,691,15000,15000,0
T3,100,494,1233,15000,15000,0
T4,100,4922,12303,20000,20000,0
T5,100,622,1555,25000,25000,0
T6,100,3474,8685,25000,25000,0
T7,100,1190,2973,30000,30000,0
T8,100,1590,3975,30000,30000,0
T9,100,2299,5747,45000,45000,0
T10,100,1005,2511,45000,45000,0
T11,100,6168,15419,50000,50000,0
T12,100,59,147,60000,60000,0
T13,100,1474,3685,60000,60000,0
T14,100,10,23,65000,65000,0
T15,100,1923,4806,65000,65000,0
