Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,630,1575,10000,10000,0
T1,100,428,1068,15000,15000,0
T2,100,1875,4686,15000,15000,0
T3,100,2055,5137,20000,20000,0
T4,100,624,1559,25000,25000,0
T5,100,2481,6202,30000,30000,0
T6,100,64,158,30000,30000,0
T7,100,1512,3779,35000,35000,0
T8,100,99,247,40000,40000,0
T9,100,5394,13483,50000,50000,0
T10,100,5326,13313,65000,65000,0
T11,100,4209,10521,70000,70000,0
T12,100,4237,10592,70000,70000,0
T13,100,2566,6414,70000,70000,0
T14,100,6156,15390,80000,80000,0
T15,100,4910,12275,80000,80000,0
