Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,195,487,10000,10000,0
T1,100,2231,5576,10000,10000,0
T2,100,2934,7334,15000,15000,0
T3,100,1544,3858,15000,15000,0
T4,100,1093,2731,15000,15000,0
T5,100,232,578,15000,15000,0
T6,100,750,1873,25000,25000,0
T7,100,468,1168,30000,30000,0
T8,100,1414,3534,35000,35000,0
T9,100,230,573,40000,40000,0
T10,100,248,618,40000,40000,0
T11,100,186,463,60000,60000,0
T12,100,1536,3838,60000,60000,0
T13,100,953,2381,70000,70000,0
T14,100,1614,4035,75000,75000,0
T15,100,14374,35934,85000,85000,0
