Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,359,897,10000,10000,0
T1,100,590,1473,10000,10000,0
T2,100,911,2276,10000,10000,0
T3,100,640,1598,10000,10000,0
T4,100,1234,3083,15000,15000,0
T5,100,2723,6806,15000,15000,0
T6,100,1276,3190,20000,20000,0
T7,100,74,183,20000,20000,0
T8,100,1572,3928,25000,25000,0
T9,100,1566,3915,25000,25000,0
T10,100,1827,4567,35000,35000,0
T11,100,850,2124,40000,40000,0
T12,100,2630,6573,40000,40000,0
T13,100,3744,9360,40000,40000,0
T14,100,539,1346,55000,55000,0
T15,100,825,2061,75000,75000,0
