Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,50,33,54,1000,0
0,1,1000,1050,33,54,2000,3
0,2,2000,2050,33,54,3000,11
0,3,3000,3050,33,54,4000,14
0,4,4000,4050,33,54,5000,22
0,5,5000,5050,33,54,6000,26
0,6,6000,6050,33,54,7000,34
0,7,7000,7050,33,54,8000,37
0,8,8000,8050,33,54,9000,45
0,9,9000,9050,33,54,10000,48
1,0,0,50,167,278,1000,1
1,1,1000,1050,167,278,2000,4
1,2,2000,2050,167,278,3000,12
1,3,3000,3050,167,278,4000,15
1,4,4000,4050,167,278,5000,23
1,5,5000,5050,167,278,6000,27
1,6,6000,6050,167,278,7000,35
1,7,7000,7050,167,278,8000,38
1,8,8000,8050,167,278,9000,46
1,9,9000,9050,167,278,10000,49
2,0,0,50,10,16,1000,2
2,1,1000,1050,10,16,2000,5
2,2,2000,2050,10,16,3000,13
2,3,3000,3050,10,16,4000,16
2,4,4000,4050,10,16,5000,24
2,5,5000,5050,10,16,6000,28
2,6,6000,6050,10,16,7000,36
2,7,7000,7050,10,16,8000,39
2,8,8000,8050,10,16,9000,47
2,9,9000,9050,10,16,10000,50
3,0,0,100,34,56,2000,6
3,1,2000,2100,34,56,4000,17
3,2,4000,4100,34,56,6000,29
3,3,6000,6100,34,56,8000,40
3,4,8000,8100,34,56,10000,51
4,0,0,100,144,239,2000,7
4,1,2000,2100,144,239,4000,18
4,2,4000,4100,144,239,6000,30
4,3,6000,6100,144,239,8000,41
4,4,8000,8100,144,239,10000,52
5,0,0,100,366,609,2000,8
5,1,2000,2100,366,609,4000,19
5,2,4000,4100,366,609,6000,31
5,3,6000,6100,366,609,8000,42
5,4,8000,8100,366,609,10000,53
6,0,0,100,174,290,2000,9
6,1,2000,2100,174,290,4000,20
6,2,4000,4100,174,290,6000,32
6,3,6000,6100,174,290,8000,43
6,4,8000,8100,174,290,10000,54
7,0,0,100,557,928,2000,10
7,1,2000,2100,557,928,4000,21
7,2,4000,4100,557,928,6000,33
7,3,6000,6100,557,928,8000,44
7,4,8000,8100,557,928,10000,55
8,0,0,250,507,844,5000,25
8,1,5000,5250,507,844,10000,56
9,0,0,500,128,212,10000,57
