Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,7,11,10000,10000,0
T1,100,83,138,10000,10000,0
T2,100,942,1569,15000,15000,0
T3,100,141,235,15000,15000,0
T4,100,1377,2295,15000,15000,0
T5,100,1177,1961,15000,15000,0
T6,100,1221,2034,15000,15000,0
T7,100,3529,5881,20000,20000,0
T8,100,1694,2823,25000,25000,0
T9,100,623,1037,25000,25000,0
T10,100,214,356,25000,25000,0
T11,100,585,974,25000,25000,0
T12,100,1689,2814,35000,35000,0
T13,100,2023,3371,50000,50000,0
T14,100,11815,19691,50000,50000,0
T15,100,5192,8653,55000,55000,0
T16,100,1175,1957,55000,55000,0
T17,100,17997,29995,55000,55000,0
T18,100,2344,3906,70000,70000,0
T19,100,342,569,70000,70000,0
