Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,339,564,10000,10000,0
T1,100,3230,5383,10000,10000,0
T2,100,695,1158,10000,10000,0
T3,100,413,687,10000,10000,0
T4,100,399,664,15000,15000,0
T5,100,1474,2456,20000,20000,0
T6,100,1865,3107,20000,20000,0
T7,100,8,13,20000,20000,0
T8,100,99,164,25000,25000,0
T9,100,647,1078,30000,30000,0
T10,100,3475,5791,40000,40000,0
T11,100,425,708,40000,40000,0
T12,100,1395,2324,45000,45000,0
T13,100,914,1523,45000,45000,0
T14,100,14019,23365,50000,50000,0
T15,100,5593,9321,50000,50000,0
T16,100,4859,8098,60000,60000,0
T17,100,3686,6142,60000,60000,0
T18,100,3886,6476,70000,70000,0
T19,100,1135,1891,80000,80000,0
