Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,500,63,105,10000,10000,0
T1,500,852,1420,10000,10000,0
T2,500,562,936,10000,10000,0
T3,500,3191,5318,10000,10000,0
T4,500,456,760,10000,10000,0
T5,750,358,596,15000,15000,0
T6,750,713,1188,15000,15000,0
T7,750,818,1362,15000,15000,0
T8,750,366,610,15000,15000,0
T9,750,1914,3189,15000,15000,0
T10,750,1520,2533,15000,15000,0
T11,1000,901,1501,20000,20000,0
T12,1000,1145,1907,20000,20000,0
T13,1000,1338,2230,20000,20000,0
T14,1000,129,214,20000,20000,0
T15,1250,6795,11325,25000,25000,0
T16,1500,1757,2927,30000,30000,0
T17,1500,116,192,30000,30000,0
T18,2250,23,37,45000,45000,0
T19,3500,2679,4465,70000,70000,0
