Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,500,270,449,10000,10000,0
T1,500,201,334,10000,10000,0
T2,750,802,1336,15000,15000,0
T3,750,2276,3792,15000,15000,0
T4,1000,1546,2576,20000,20000,0
T5,1000,5438,9062,20000,20000,0
T6,1000,1021,1701,20000,20000,0
T7,1250,2051,3417,25000,25000,0
T8,1500,318,530,30000,30000,0
T9,1750,1359,2265,35000,35000,0
T10,1750,2159,3597,35000,35000,0
T11,1750,1879,3131,35000,35000,0
T12,2000,4870,8116,40000,40000,0
T13,2000,434,723,40000,40000,0
T14,2000,5910,9849,40000,40000,0
T15,2000,1376,2293,40000,40000,0
T16,3000,2259,3765,60000,60000,0
T17,3000,8271,13784,60000,60000,0
T18,3750,3321,5534,75000,75000,0
T19,4000,519,865,80000,80000,0
