Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,800,1333,10000,10000,0
T1,100,566,942,10000,10000,0
T2,100,854,1422,10000,10000,0
T3,100,829,1381,10000,10000,0
T4,100,12,20,15000,15000,0
T5,100,1860,3099,15000,15000,0
T6,100,1522,2536,15000,15000,0
T7,100,235,391,20000,20000,0
T8,100,1278,2130,20000,20000,0
T9,100,1122,1870,20000,20000,0
T10,100,10,16,25000,25000,0
T11,100,1499,2497,25000,25000,0
T12,100,108,180,30000,30000,0
T13,100,1281,2135,30000,30000,0
T14,100,823,1371,35000,35000,0
T15,100,3989,6648,40000,40000,0
T16,100,2157,3595,40000,40000,0
T17,100,10804,18006,40000,40000,0
T18,100,5135,8557,55000,55000,0
T19,100,9768,16280,75000,75000,0
