Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,500,438,730,10000,10000,0
T1,500,68,112,10000,10000,0
T2,500,137,227,10000,10000,0
T3,1000,1580,2632,20000,20000,0
T4,1000,2049,3415,20000,20000,0
T5,1000,1177,1961,20000,20000,0
T6,1000,4326,7209,20000,20000,0
T7,1000,550,916,20000,20000,0
T8,1500,610,1016,30000,30000,0
T9,1500,1986,3310,30000,30000,0
T10,1500,1235,2058,30000,30000,0
T11,1500,787,1311,30000,30000,0
T12,2000,11375,18957,40000,40000,0
T13,2500,5151,8584,50000,50000,0
T14,2500,3579,5965,50000,50000,0
T15,2500,2091,3484,50000,50000,0
T16,3500,12,19,70000,70000,0
T17,3500,6226,10376,70000,70000,0
T18,4000,5600,9333,80000,80000,0
T19,4000,6240,10400,80000,80000,0
