Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,500,8,13,10000,10000,0
T1,500,155,258,10000,10000,0
T2,500,1108,1846,10000,10000,0
T3,500,126,210,10000,10000,0
T4,500,1048,1746,10000,10000,0
T5,750,231,384,15000,15000,0
T6,750,176,292,15000,15000,0
T7,1000,1671,2785,20000,20000,0
T8,1000,709,1181,20000,20000,0
T9,1250,2338,3896,25000,25000,0
T10,1500,2727,4545,30000,30000,0
T11,1750,288,480,35000,35000,0
T12,1750,8882,14803,35000,35000,0
T13,1750,6297,10494,35000,35000,0
T14,2250,6279,10465,45000,45000,0
T15,2500,7909,13181,50000,50000,0
T16,2750,159,264,55000,55000,0
T17,2750,2719,4531,55000,55000,0
T18,3000,399,664,60000,60000,0
T19,3500,4669,7781,70000,70000,0
