Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,500,118,196,10000,10000,0
T1,500,369,615,10000,10000,0
T2,500,1203,2005,10000,10000,0
T3,500,684,1140,10000,10000,0
T4,750,797,1328,15000,15000,0
T5,750,2107,3511,15000,15000,0
T6,750,1532,2552,15000,15000,0
T7,750,2324,3872,15000,15000,0
T8,750,200,333,15000,15000,0
T9,1000,260,433,20000,20000,0
T10,1000,115,191,20000,20000,0
T11,1250,3379,5631,25000,25000,0
T12,1500,511,851,30000,30000,0
T13,2000,632,1052,40000,40000,0
T14,2000,2556,4259,40000,40000,0
T15,2500,4679,7797,50000,50000,0
T16,3250,4626,7709,65000,65000,0
T17,3250,5012,8352,65000,65000,0
T18,4000,16229,27047,80000,80000,0
T19,4500,3911,6518,90000,90000,0
