Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,500,599,998,10000,10000,0
T1,500,414,689,10000,10000,0
T2,500,695,1158,10000,10000,0
T3,500,681,1134,10000,10000,0
T4,500,251,417,10000,10000,0
T5,500,106,176,10000,10000,0
T6,500,758,1263,10000,10000,0
T7,750,290,483,15000,15000,0
T8,750,2760,4599,15000,15000,0
T9,750,1826,3042,15000,15000,0
T10,1250,425,708,25000,25000,0
T11,1750,1173,1955,35000,35000,0
T12,2000,497,827,40000,40000,0
T13,2500,13547,22577,50000,50000,0
T14,2500,2151,3584,50000,50000,0
T15,2500,3912,6520,50000,50000,0
T16,2500,359,598,50000,50000,0
T17,3500,457,761,70000,70000,0
T18,3500,10811,18018,70000,70000,0
T19,3500,9919,16531,70000,70000,0
