Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,808,1346,10000,10000,0
T1,100,89,147,10000,10000,0
T2,100,1111,1851,10000,10000,0
T3,100,773,1287,10000,10000,0
T4,100,1876,3126,10000,10000,0
T5,100,1314,2189,15000,15000,0
T6,100,139,231,15000,15000,0
T7,100,2520,4199,20000,20000,0
T8,100,74,122,25000,25000,0
T9,100,105,174,25000,25000,0
T10,100,1125,1875,30000,30000,0
T11,100,2537,4228,35000,35000,0
T12,100,1043,1737,35000,35000,0
T13,100,12206,20343,40000,40000,0
T14,100,1106,1842,40000,40000,0
T15,100,1834,3056,45000,45000,0
T16,100,3153,5254,45000,45000,0
T17,100,3486,5809,50000,50000,0
T18,100,747,1245,60000,60000,0
T19,100,5543,9238,70000,70000,0
