Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,500,1971,3284,10000,10000,0
T1,500,541,901,10000,10000,0
T2,750,267,445,15000,15000,0
T3,750,674,1123,15000,15000,0
T4,750,23,38,15000,15000,0
T5,1000,884,1473,20000,20000,0
T6,1000,5227,8711,20000,20000,0
T7,1000,427,711,20000,20000,0
T8,1250,1053,1755,25000,25000,0
T9,1250,706,1176,25000,25000,0
T10,1500,208,346,30000,30000,0
T11,1750,572,953,35000,35000,0
T12,1750,7655,12757,35000,35000,0
T13,2500,5258,8763,50000,50000,0
T14,2500,1426,2376,50000,50000,0
T15,2500,4427,7377,50000,50000,0
T16,2750,6017,10027,55000,55000,0
T17,3500,1667,2777,70000,70000,0
T18,3750,7932,13219,75000,75000,0
T19,4000,1957,3261,80000,80000,0
