Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2066,3442,10000,10000,0
T1,100,1203,2005,10000,10000,0
T2,100,293,487,10000,10000,0
T3,100,186,309,10000,10000,0
T4,100,229,381,15000,15000,0
T5,100,268,446,15000,15000,0
T6,100,350,582,15000,15000,0
T7,100,828,1380,20000,20000,0
T8,100,43,71,20000,20000,0
T9,100,2802,4670,20000,20000,0
T10,100,3574,5956,25000,25000,0
T11,100,8005,13341,35000,35000,0
T12,100,158,262,35000,35000,0
T13,100,365,607,50000,50000,0
T14,100,84,140,50000,50000,0
T15,100,1092,1820,60000,60000,0
T16,100,3293,5488,75000,75000,0
T17,100,23987,39977,75000,75000,0
T18,100,1955,3257,85000,85000,0
T19,100,3006,5009,85000,85000,0
