Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,500,214,356,10000,10000,0
T1,500,149,247,10000,10000,0
T2,500,245,408,10000,10000,0
T3,500,1511,2518,10000,10000,0
T4,500,714,1189,10000,10000,0
T5,750,3642,6070,15000,15000,0
T6,750,1569,2614,15000,15000,0
T7,1000,441,734,20000,20000,0
T8,1000,730,1216,20000,20000,0
T9,1000,653,1087,20000,20000,0
T10,1250,3840,6399,25000,25000,0
T11,1750,2202,3669,35000,35000,0
T12,2000,2182,3636,40000,40000,0
T13,2250,1272,2120,45000,45000,0
T14,2500,2682,4470,50000,50000,0
T15,2500,5211,8684,50000,50000,0
T16,3000,3486,5810,60000,60000,0
T17,3000,2906,4842,60000,60000,0
T18,3750,3869,6448,75000,75000,0
T19,3750,7745,12907,75000,75000,0
