Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,416,693,10000,10000,0
T1,100,752,1252,10000,10000,0
T2,100,1654,2756,10000,10000,0
T3,100,758,1263,10000,10000,0
T4,100,687,1144,10000,10000,0
T5,100,312,519,10000,10000,0
T6,100,362,603,15000,15000,0
T7,100,1769,2947,15000,15000,0
T8,100,220,366,15000,15000,0
T9,100,3405,5674,15000,15000,0
T10,100,89,148,20000,20000,0
T11,100,596,992,20000,20000,0
T12,100,1277,2128,25000,25000,0
T13,100,956,1593,25000,25000,0
T14,100,8515,14191,40000,40000,0
T15,100,697,1161,45000,45000,0
T16,100,1359,2265,60000,60000,0
T17,100,10313,17187,80000,80000,0
T18,100,7392,12320,90000,90000,0
T19,100,1188,1979,90000,90000,0
