Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,429,715,10000,10000,0
T1,100,114,189,10000,10000,0
T2,100,369,615,15000,15000,0
T3,100,110,183,15000,15000,0
T4,100,1911,3184,15000,15000,0
T5,100,58,96,15000,15000,0
T6,100,2090,3482,20000,20000,0
T7,100,671,1118,20000,20000,0
T8,100,1518,2530,20000,20000,0
T9,100,7086,11809,30000,30000,0
T10,100,4343,7237,30000,30000,0
T11,100,3882,6470,30000,30000,0
T12,100,987,1644,35000,35000,0
T13,100,4917,8195,45000,45000,0
T14,100,10167,16945,45000,45000,0
T15,100,942,1570,60000,60000,0
T16,100,5763,9605,70000,70000,0
T17,100,1748,2912,85000,85000,0
T18,100,951,1584,85000,85000,0
T19,100,452,752,85000,85000,0
