Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,500,943,1571,10000,10000,0
T1,500,204,339,10000,10000,0
T2,500,315,524,10000,10000,0
T3,500,125,208,10000,10000,0
T4,500,546,909,10000,10000,0
T5,500,89,148,10000,10000,0
T6,500,91,151,10000,10000,0
T7,500,2228,3713,10000,10000,0
T8,500,1298,2162,10000,10000,0
T9,750,120,199,15000,15000,0
T10,750,146,243,15000,15000,0
T11,750,1410,2350,15000,15000,0
T12,1000,986,1642,20000,20000,0
T13,1250,3090,5150,25000,25000,0
T14,1500,1570,2616,30000,30000,0
T15,1500,4083,6805,30000,30000,0
T16,2500,8639,14397,50000,50000,0
T17,3000,948,1579,60000,60000,0
T18,3000,10253,17088,60000,60000,0
T19,4000,1925,3207,80000,80000,0
