Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2399,3997,10000,10000,0
T1,100,611,1017,10000,10000,0
T2,100,933,1554,10000,10000,0
T3,100,991,1651,10000,10000,0
T4,100,542,903,10000,10000,0
T5,100,1521,2534,15000,15000,0
T6,100,183,305,15000,15000,0
T7,100,455,758,25000,25000,0
T8,100,581,967,25000,25000,0
T9,100,3069,5115,25000,25000,0
T10,100,464,773,25000,25000,0
T11,100,2618,4362,30000,30000,0
T12,100,3609,6015,30000,30000,0
T13,100,195,325,30000,30000,0
T14,100,391,651,35000,35000,0
T15,100,1083,1804,35000,35000,0
T16,100,5951,9917,40000,40000,0
T17,100,2581,4301,40000,40000,0
T18,100,1581,2635,50000,50000,0
T19,100,8567,14277,90000,90000,0
