Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,500,166,276,10000,10000,0
T1,500,312,519,10000,10000,0
T2,500,47,77,10000,10000,0
T3,500,174,290,10000,10000,0
T4,750,3677,6127,15000,15000,0
T5,750,1101,1835,15000,15000,0
T6,750,1094,1823,15000,15000,0
T7,750,1172,1952,15000,15000,0
T8,750,3302,5503,15000,15000,0
T9,750,657,1094,15000,15000,0
T10,1250,494,823,25000,25000,0
T11,1500,1482,2470,30000,30000,0
T12,1500,2180,3633,30000,30000,0
T13,1750,5294,8822,35000,35000,0
T14,1750,3637,6061,35000,35000,0
T15,2000,610,1016,40000,40000,0
T16,2000,1078,1796,40000,40000,0
T17,2750,1310,2183,55000,55000,0
T18,2750,4415,7358,55000,55000,0
T19,3750,7023,11705,75000,75000,0
