Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,500,1050,1750,10000,10000,0
T1,500,402,670,10000,10000,0
T2,750,3086,5142,15000,15000,0
T3,750,396,659,15000,15000,0
T4,750,2813,4687,15000,15000,0
T5,1000,2237,3727,20000,20000,0
T6,1000,485,808,20000,20000,0
T7,1000,653,1087,20000,20000,0
T8,1250,944,1572,25000,25000,0
T9,1500,1499,2497,30000,30000,0
T10,1500,218,362,30000,30000,0
T11,1750,257,428,35000,35000,0
T12,2000,1825,3041,40000,40000,0
T13,2000,2213,3688,40000,40000,0
T14,2250,1079,1798,45000,45000,0
T15,2250,413,687,45000,45000,0
T16,2500,4107,6844,50000,50000,0
T17,2500,17580,29300,50000,50000,0
T18,3500,350,582,70000,70000,0
T19,4000,2525,4208,80000,80000,0
