Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,71,117,10000,10000,0
T1,100,115,191,10000,10000,0
T2,100,845,1407,10000,10000,0
T3,100,1697,2827,10000,10000,0
T4,100,135,224,10000,10000,0
T5,100,415,691,15000,15000,0
T6,100,505,841,15000,15000,0
T7,100,1597,2661,15000,15000,0
T8,100,1241,2067,15000,15000,0
T9,100,516,859,20000,20000,0
T10,100,2794,4656,20000,20000,0
T11,100,650,1083,25000,25000,0
T12,100,2468,4113,30000,30000,0
T13,100,1642,2736,45000,45000,0
T14,100,358,596,45000,45000,0
T15,100,1796,2993,45000,45000,0
T16,100,2079,3465,45000,45000,0
T17,100,20044,33406,50000,50000,0
T18,100,448,746,85000,85000,0
T19,100,8385,13975,90000,90000,0
