Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,50,219,364,1000,0
0,1,1000,1050,219,364,2000,4
0,2,2000,2050,219,364,3000,13
0,3,3000,3050,219,364,4000,17
0,4,4000,4050,219,364,5000,26
0,5,5000,5050,219,364,6000,30
0,6,6000,6050,219,364,7000,39
0,7,7000,7050,219,364,8000,43
0,8,8000,8050,219,364,9000,52
0,9,9000,9050,219,364,10000,56
1,0,0,50,176,293,1000,1
1,1,1000,1050,176,293,2000,5
1,2,2000,2050,176,293,3000,14
1,3,3000,3050,176,293,4000,18
1,4,4000,4050,176,293,5000,27
1,5,5000,5050,176,293,6000,31
1,6,6000,6050,176,293,7000,40
1,7,7000,7050,176,293,8000,44
1,8,8000,8050,176,293,9000,53
1,9,9000,9050,176,293,10000,57
2,0,0,50,216,360,1000,2
2,1,1000,1050,216,360,2000,6
2,2,2000,2050,216,360,3000,15
2,3,3000,3050,216,360,4000,19
2,4,4000,4050,216,360,5000,28
2,5,5000,5050,216,360,6000,32
2,6,6000,6050,216,360,7000,41
2,7,7000,7050,216,360,8000,45
2,8,8000,8050,216,360,9000,54
2,9,9000,9050,216,360,10000,58
3,0,0,50,166,276,1000,3
3,1,1000,1050,166,276,2000,7
3,2,2000,2050,166,276,3000,16
3,3,3000,3050,166,276,4000,20
3,4,4000,4050,166,276,5000,29
3,5,5000,5050,166,276,6000,33
3,6,6000,6050,166,276,7000,42
3,7,7000,7050,166,276,8000,46
3,8,8000,8050,166,276,9000,55
3,9,9000,9050,166,276,10000,59
4,0,0,100,761,1268,2000,8
4,1,2000,2100,761,1268,4000,21
4,2,4000,4100,761,1268,6000,34
4,3,6000,6100,761,1268,8000,47
4,4,8000,8100,761,1268,10000,60
5,0,0,100,447,744,2000,9
5,1,2000,2100,447,744,4000,22
5,2,4000,4100,447,744,6000,35
5,3,6000,6100,447,744,8000,48
5,4,8000,8100,447,744,10000,61
6,0,0,100,21,35,2000,10
6,1,2000,2100,21,35,4000,23
6,2,4000,4100,21,35,6000,36
6,3,6000,6100,21,35,8000,49
6,4,8000,8100,21,35,10000,62
7,0,0,100,275,457,2000,11
7,1,2000,2100,275,457,4000,24
7,2,4000,4100,275,457,6000,37
7,3,6000,6100,275,457,8000,50
7,4,8000,8100,275,457,10000,63
8,0,0,100,149,248,2000,12
8,1,2000,2100,149,248,4000,25
8,2,4000,4100,149,248,6000,38
8,3,6000,6100,149,248,8000,51
8,4,8000,8100,149,248,10000,64
9,0,0,500,778,1296,10000,65
