Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,100,235,391,10000,0
0,1,10000,10100,235,391,20000,4
0,10,100000,100100,235,391,110000,69
0,100,1000000,1000100,235,391,1010000,705
0,101,1010000,1010100,235,391,1020000,706
0,102,1020000,1020100,235,391,1030000,719
0,103,1030000,1030100,235,391,1040000,725
0,104,1040000,1040100,235,391,1050000,729
0,105,1050000,1050100,235,391,1060000,739
0,106,1060000,1060100,235,391,1070000,745
0,107,1070000,1070100,235,391,1080000,749
0,108,1080000,1080100,235,391,1090000,762
0,109,1090000,1090100,235,391,1100000,766
0,11,110000,110100,235,391,120000,70
0,110,1100000,1100100,235,391,1110000,772
0,111,1110000,1110100,235,391,1120000,779
0,112,1120000,1120100,235,391,1130000,791
0,113,1130000,1130100,235,391,1140000,792
0,114,1140000,1140100,235,391,1150000,802
0,115,1150000,1150100,235,391,1160000,809
0,116,1160000,1160100,235,391,1170000,813
0,117,1170000,1170100,235,391,1180000,825
0,118,1180000,1180100,235,391,1190000,831
0,119,1190000,1190100,235,391,1200000,832
0,12,120000,120100,235,391,130000,84
0,120,1200000,1200100,235,391,1210000,846
0,121,1210000,1210100,235,391,1220000,852
0,122,1220000,1220100,235,391,1230000,858
0,123,1230000,1230100,235,391,1240000,865
0,124,1240000,1240100,235,391,1250000,872
0,125,1250000,1250100,235,391,1260000,876
0,126,1260000,1260100,235,391,1270000,888
0,127,1270000,1270100,235,391,1280000,895
0,128,1280000,1280100,235,391,1290000,899
0,129,1290000,1290100,235,391,1300000,906
0,13,130000,130100,235,391,140000,90
0,130,1300000,1300100,235,391,1310000,917
0,131,1310000,1310100,235,391,1320000,918
0,132,1320000,1320100,235,391,1330000,932
0,133,1330000,1330100,235,391,1340000,936
0,134,1340000,1340100,235,391,1350000,939
0,135,1350000,1350100,235,391,1360000,951
0,136,1360000,1360100,235,391,1370000,958
0,137,1370000,1370100,235,391,1380000,962
0,138,1380000,1380100,235,391,1390000,972
0,139,1390000,1390100,235,391,1400000,978
0,14,140000,140100,235,391,150000,93
0,140,1400000,1400100,235,391,1410000,985
0,141,1410000,1410100,235,391,1420000,992
0,142,1420000,1420100,235,391,1430000,1001
0,143,1430000,1430100,235,391,1440000,1002
0,144,1440000,1440100,235,391,1450000,1015
0,145,1450000,1450100,235,391,1460000,1022
0,146,1460000,1460100,235,391,1470000,1025
0,147,1470000,1470100,235,391,1480000,1035
0,148,1480000,1480100,235,391,1490000,1044
0,149,1490000,1490100,235,391,1500000,1045
0,15,150000,150100,235,391,160000,103
0,150,1500000,1500100,235,391,1510000,1058
0,151,1510000,1510100,235,391,1520000,1062
0,152,1520000,1520100,235,391,1530000,1069
0,153,1530000,1530100,235,391,1540000,1078
0,154,1540000,1540100,235,391,1550000,1084
0,155,1550000,1550100,235,391,1560000,1088
0,156,1560000,1560100,235,391,1570000,1099
0,157,1570000,1570100,235,391,1580000,1108
0,158,1580000,1580100,235,391,1590000,1111
0,159,1590000,1590100,235,391,1600000,1118
0,16,160000,160100,235,391,170000,110
0,160,1600000,1600100,235,391,1610000,1128
0,161,1610000,1610100,235,391,1620000,1129
0,162,1620000,1620100,235,391,1630000,1144
0,163,1630000,1630100,235,391,1640000,1148
0,164,1640000,1640100,235,391,1650000,1152
0,165,1650000,1650100,235,391,1660000,1162
0,166,1660000,1660100,235,391,1670000,1170
0,167,1670000,1670100,235,391,1680000,1174
0,168,1680000,1680100,235,391,1690000,1185
0,169,1690000,1690100,235,391,1700000,1189
0,17,170000,170100,235,391,180000,114
0,170,1700000,1700100,235,391,1710000,1195
