Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,3702,6170,10000,10000,0
T1,100,1287,2145,10000,10000,0
T2,100,213,355,10000,10000,0
T3,100,185,307,10000,10000,0
T4,100,2315,3858,10000,10000,0
T5,100,596,992,10000,10000,0
T6,100,3107,5178,10000,10000,0
T7,100,2594,4322,15000,15000,0
T8,100,2832,4720,15000,15000,0
T9,100,1181,1967,20000,20000,0
T10,100,1838,3063,25000,25000,0
T11,100,263,437,55000,55000,0
T12,100,20498,34163,55000,55000,0
T13,100,3414,5690,60000,60000,0
T14,100,10295,17157,80000,80000,0
T15,100,18234,30389,90000,90000,0
