Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1416,2359,10000,10000,0
T1,100,3370,5616,10000,10000,0
T2,100,240,400,10000,10000,0
T3,100,358,596,10000,10000,0
T4,100,544,906,10000,10000,0
T5,100,3591,5984,10000,10000,0
T6,100,6280,10466,15000,15000,0
T7,100,581,967,15000,15000,0
T8,100,3977,6627,15000,15000,0
T9,100,1371,2285,30000,30000,0
T10,100,933,1555,35000,35000,0
T11,100,3327,5544,40000,40000,0
T12,100,11197,18661,45000,45000,0
T13,100,16649,27747,60000,60000,0
T14,100,482,802,85000,85000,0
T15,100,3464,5772,90000,90000,0
