Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2892,4819,10000,10000,0
T1,100,497,827,10000,10000,0
T2,100,270,449,15000,15000,0
T3,100,2743,4571,15000,15000,0
T4,100,5557,9261,15000,15000,0
T5,100,3767,6277,20000,20000,0
T6,100,3632,6053,25000,25000,0
T7,100,13061,21768,30000,30000,0
T8,100,782,1302,30000,30000,0
T9,100,1742,2902,30000,30000,0
T10,100,2490,4150,30000,30000,0
T11,100,842,1403,40000,40000,0
T12,100,2392,3986,40000,40000,0
T13,100,8085,13474,50000,50000,0
T14,100,4339,7231,65000,65000,0
T15,100,19569,32614,80000,80000,0
