Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2860,4766,10000,10000,0
T1,100,210,349,10000,10000,0
T2,100,4446,7409,10000,10000,0
T3,100,4595,7658,15000,15000,0
T4,100,11,18,20000,20000,0
T5,100,4056,6759,20000,20000,0
T6,100,293,488,25000,25000,0
T7,100,2181,3635,25000,25000,0
T8,100,681,1134,25000,25000,0
T9,100,5253,8755,25000,25000,0
T10,100,3365,5608,30000,30000,0
T11,100,4503,7505,40000,40000,0
T12,100,5708,9513,45000,45000,0
T13,100,2146,3576,50000,50000,0
T14,100,14013,23355,55000,55000,0
T15,100,13803,23005,90000,90000,0
