Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1866,3110,15000,15000,0
T1,100,5478,9130,20000,20000,0
T2,100,1560,2599,25000,25000,0
T3,100,12639,21065,30000,30000,0
T4,100,6500,10833,30000,30000,0
T5,100,5057,8427,30000,30000,0
T6,100,2866,4776,35000,35000,0
T7,100,2152,3586,35000,35000,0
T8,100,5478,9130,35000,35000,0
T9,100,1604,2673,35000,35000,0
T10,100,2545,4241,40000,40000,0
T11,100,9332,15553,50000,50000,0
T12,100,3256,5426,50000,50000,0
T13,100,9700,16166,60000,60000,0
T14,100,1367,2277,60000,60000,0
T15,100,21550,35916,75000,75000,0
