Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,3261,5434,10000,10000,0
T1,100,1709,2847,10000,10000,0
T2,100,1287,2144,10000,10000,0
T3,100,1122,1869,15000,15000,0
T4,100,3876,6459,20000,20000,0
T5,100,173,287,25000,25000,0
T6,100,7677,12794,25000,25000,0
T7,100,2759,4598,25000,25000,0
T8,100,1611,2685,25000,25000,0
T9,100,1593,2655,40000,40000,0
T10,100,6522,10869,40000,40000,0
T11,100,13570,22616,40000,40000,0
T12,100,5206,8676,50000,50000,0
T13,100,1728,2879,65000,65000,0
T14,100,342,570,65000,65000,0
T15,100,28828,48046,85000,85000,0
