Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,416,693,10000,10000,0
T1,100,5729,9547,15000,15000,0
T2,100,3101,5168,20000,20000,0
T3,100,3228,5380,20000,20000,0
T4,100,2928,4880,20000,20000,0
T5,100,1997,3328,20000,20000,0
T6,100,1103,1838,25000,25000,0
T7,100,6021,10035,25000,25000,0
T8,100,5181,8634,25000,25000,0
T9,100,1514,2522,35000,35000,0
T10,100,4560,7600,40000,40000,0
T11,100,298,496,50000,50000,0
T12,100,12299,20497,55000,55000,0
T13,100,5902,9836,70000,70000,0
T14,100,1991,3317,75000,75000,0
T15,100,33923,56538,80000,80000,0
