Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1062,1769,10000,10000,0
T1,100,44,72,10000,10000,0
T2,100,221,368,10000,10000,0
T3,100,2177,3628,10000,10000,0
T4,100,586,976,10000,10000,0
T5,100,789,1315,10000,10000,0
T6,100,3665,6107,10000,10000,0
T7,100,1458,2430,15000,15000,0
T8,100,1349,2247,15000,15000,0
T9,100,3761,6267,20000,20000,0
T10,100,5501,9168,20000,20000,0
T11,100,5369,8948,25000,25000,0
T12,100,10490,17482,50000,50000,0
T13,100,6868,11446,60000,60000,0
T14,100,21192,35320,60000,60000,0
T15,100,344,572,95000,95000,0
