Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1290,2149,10000,10000,0
T1,100,2896,4826,10000,10000,0
T2,100,1094,1822,10000,10000,0
T3,100,542,902,15000,15000,0
T4,100,482,803,15000,15000,0
T5,100,8045,13408,20000,20000,0
T6,100,2457,4095,20000,20000,0
T7,100,2606,4342,20000,20000,0
T8,100,4060,6766,25000,25000,0
T9,100,10628,17712,25000,25000,0
T10,100,1310,2183,30000,30000,0
T11,100,9993,16655,30000,30000,0
T12,100,1863,3105,30000,30000,0
T13,100,1345,2241,40000,40000,0
T14,100,3435,5725,45000,45000,0
T15,100,986,1642,80000,80000,0
