Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,129,214,10000,10000,0
T1,100,66,110,10000,10000,0
T2,100,88,146,10000,10000,0
T3,100,183,305,10000,10000,0
T4,100,252,419,10000,10000,0
T5,100,1593,2654,15000,15000,0
T6,100,641,1068,15000,15000,0
T7,100,487,811,15000,15000,0
T8,100,955,1591,15000,15000,0
T9,100,258,429,25000,25000,0
T10,100,51,84,30000,30000,0
T11,100,3625,6041,35000,35000,0
T12,100,589,981,35000,35000,0
T13,100,547,911,50000,50000,0
T14,100,207,345,60000,60000,0
T15,100,998,1662,60000,60000,0
