Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,838,1396,10000,10000,0
T1,100,28,46,15000,15000,0
T2,100,387,644,15000,15000,0
T3,100,191,318,15000,15000,0
T4,100,512,852,15000,15000,0
T5,100,407,677,15000,15000,0
T6,100,474,790,20000,20000,0
T7,100,56,93,25000,25000,0
T8,100,74,123,30000,30000,0
T9,100,1386,2310,30000,30000,0
T10,100,773,1287,35000,35000,0
T11,100,773,1287,40000,40000,0
T12,100,3423,5704,50000,50000,0
T13,100,1636,2726,60000,60000,0
T14,100,1458,2430,60000,60000,0
T15,100,4995,8325,85000,85000,0
