Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,612,1019,10000,10000,0
T1,100,298,496,10000,10000,0
T2,100,429,714,15000,15000,0
T3,100,431,718,20000,20000,0
T4,100,898,1496,25000,25000,0
T5,100,1142,1903,25000,25000,0
T6,100,2283,3804,25000,25000,0
T7,100,1437,2395,25000,25000,0
T8,100,186,309,25000,25000,0
T9,100,228,379,30000,30000,0
T10,100,469,781,50000,50000,0
T11,100,753,1254,50000,50000,0
T12,100,911,1517,60000,60000,0
T13,100,394,656,60000,60000,0
T14,100,2504,4172,80000,80000,0
T15,100,1301,2168,80000,80000,0
