Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,68,112,10000,10000,0
T1,100,875,1458,10000,10000,0
T2,100,6,10,10000,10000,0
T3,100,350,582,15000,15000,0
T4,100,184,306,15000,15000,0
T5,100,327,544,20000,20000,0
T6,100,215,357,20000,20000,0
T7,100,639,1065,20000,20000,0
T8,100,526,876,20000,20000,0
T9,100,532,886,30000,30000,0
T10,100,68,112,35000,35000,0
T11,100,2712,4520,35000,35000,0
T12,100,814,1356,45000,45000,0
T13,100,5755,9591,70000,70000,0
T14,100,4172,6952,70000,70000,0
T15,100,657,1094,90000,90000,0
