Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,603,1005,10000,10000,0
T1,100,395,658,10000,10000,0
T2,100,174,289,10000,10000,0
T3,100,902,1503,15000,15000,0
T4,100,150,250,20000,20000,0
T5,100,95,157,25000,25000,0
T6,100,288,480,25000,25000,0
T7,100,453,754,25000,25000,0
T8,100,47,77,25000,25000,0
T9,100,128,212,35000,35000,0
T10,100,92,153,35000,35000,0
T11,100,1042,1736,35000,35000,0
T12,100,8265,13775,65000,65000,0
T13,100,4617,7695,70000,70000,0
T14,100,1607,2677,75000,75000,0
T15,100,708,1180,75000,75000,0
