Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,284,472,10000,10000,0
T1,100,55,91,10000,10000,0
T2,100,510,849,10000,10000,0
T3,100,447,744,15000,15000,0
T4,100,187,311,15000,15000,0
T5,100,1715,2858,15000,15000,0
T6,100,143,238,15000,15000,0
T7,100,53,88,15000,15000,0
T8,100,103,171,25000,25000,0
T9,100,252,419,30000,30000,0
T10,100,266,442,45000,45000,0
T11,100,913,1521,45000,45000,0
T12,100,1394,2323,55000,55000,0
T13,100,1985,3307,55000,55000,0
T14,100,4451,7417,75000,75000,0
T15,100,5301,8835,80000,80000,0
