Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,205,341,10000,10000,0
T1,100,399,665,15000,15000,0
T2,100,16,26,15000,15000,0
T3,100,620,1033,15000,15000,0
T4,100,281,468,15000,15000,0
T5,100,1740,2900,20000,20000,0
T6,100,117,194,30000,30000,0
T7,100,1079,1798,30000,30000,0
T8,100,807,1344,35000,35000,0
T9,100,1154,1922,35000,35000,0
T10,100,1679,2798,60000,60000,0
T11,100,2145,3575,60000,60000,0
T12,100,2816,4692,60000,60000,0
T13,100,4017,6694,65000,65000,0
T14,100,398,663,75000,75000,0
T15,100,1011,1684,90000,90000,0
