Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,78,130,10000,10000,0
T1,100,78,130,10000,10000,0
T2,100,1289,2147,10000,10000,0
T3,100,354,590,10000,10000,0
T4,100,219,364,20000,20000,0
T5,100,529,881,20000,20000,0
T6,100,1803,3004,25000,25000,0
T7,100,470,782,25000,25000,0
T8,100,149,248,25000,25000,0
T9,100,124,206,30000,30000,0
T10,100,261,434,35000,35000,0
T11,100,966,1609,35000,35000,0
T12,100,2052,3420,50000,50000,0
T13,100,1623,2705,55000,55000,0
T14,100,949,1581,55000,55000,0
T15,100,2737,4561,70000,70000,0
