Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,59,97,10000,10000,0
T1,100,392,653,10000,10000,0
T2,100,560,932,10000,10000,0
T3,100,178,296,10000,10000,0
T4,100,702,1170,20000,20000,0
T5,100,1511,2518,20000,20000,0
T6,100,363,605,20000,20000,0
T7,100,464,772,20000,20000,0
T8,100,815,1357,20000,20000,0
T9,100,381,634,25000,25000,0
T10,100,24,40,25000,25000,0
T11,100,186,309,25000,25000,0
T12,100,1466,2442,30000,30000,0
T13,100,521,868,35000,35000,0
T14,100,626,1043,50000,50000,0
T15,100,4128,6880,60000,60000,0
