Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,413,688,10000,10000,0
T1,100,192,319,10000,10000,0
T2,100,249,415,10000,10000,0
T3,100,167,277,15000,15000,0
T4,100,282,470,15000,15000,0
T5,100,17,28,15000,15000,0
T6,100,1401,2334,15000,15000,0
T7,100,530,883,25000,25000,0
T8,100,1733,2888,30000,30000,0
T9,100,501,835,30000,30000,0
T10,100,297,494,30000,30000,0
T11,100,1602,2669,35000,35000,0
T12,100,519,865,35000,35000,0
T13,100,1782,2969,50000,50000,0
T14,100,2883,4804,65000,65000,0
T15,100,2174,3622,90000,90000,0
