Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,129,214,10000,10000,0
T1,100,379,631,10000,10000,0
T2,100,465,775,10000,10000,0
T3,100,256,426,15000,15000,0
T4,100,27,45,15000,15000,0
T5,100,180,299,20000,20000,0
T6,100,1765,2941,25000,25000,0
T7,100,478,796,35000,35000,0
T8,100,1157,1928,40000,40000,0
T9,100,4877,8128,45000,45000,0
T10,100,1267,2111,50000,50000,0
T11,100,336,560,50000,50000,0
T12,100,1936,3226,60000,60000,0
T13,100,2112,3520,75000,75000,0
T14,100,171,285,80000,80000,0
T15,100,3503,5838,90000,90000,0
