Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,16,26,10000,10000,0
T1,100,28,46,15000,15000,0
T2,100,386,642,15000,15000,0
T3,100,557,927,15000,15000,0
T4,100,588,980,20000,20000,0
T5,100,8,13,20000,20000,0
T6,100,2357,3928,25000,25000,0
T7,100,455,758,25000,25000,0
T8,100,2086,3476,30000,30000,0
T9,100,21,35,30000,30000,0
T10,100,1505,2508,40000,40000,0
T11,100,80,133,40000,40000,0
T12,100,1362,2270,45000,45000,0
T13,100,6266,10442,65000,65000,0
T14,100,659,1098,65000,65000,0
T15,100,2242,3736,90000,90000,0
