Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,20,33,10000,10000,0
T1,100,271,451,10000,10000,0
T2,100,1086,1810,10000,10000,0
T3,100,1362,2269,15000,15000,0
T4,100,132,219,15000,15000,0
T5,100,249,415,15000,15000,0
T6,100,124,206,15000,15000,0
T7,100,322,536,15000,15000,0
T8,100,784,1306,20000,20000,0
T9,100,120,199,20000,20000,0
T10,100,467,777,25000,25000,0
T11,100,1081,1801,30000,30000,0
T12,100,571,951,50000,50000,0
T13,100,385,641,70000,70000,0
T14,100,432,720,75000,75000,0
T15,100,6289,10481,85000,85000,0
