Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,630,1050,10000,10000,0
T1,100,470,782,10000,10000,0
T2,100,31,51,10000,10000,0
T3,100,137,227,10000,10000,0
T4,100,215,357,15000,15000,0
T5,100,442,736,20000,20000,0
T6,100,162,270,20000,20000,0
T7,100,443,737,20000,20000,0
T8,100,1260,2100,25000,25000,0
T9,100,824,1373,30000,30000,0
T10,100,12,19,30000,30000,0
T11,100,5446,9076,50000,50000,0
T12,100,1433,2387,50000,50000,0
T13,100,2946,4910,65000,65000,0
T14,100,197,327,70000,70000,0
T15,100,1599,2665,70000,70000,0
