Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,403,671,10000,10000,0
T1,100,219,365,10000,10000,0
T2,100,243,405,10000,10000,0
T3,100,652,1086,10000,10000,0
T4,100,150,250,10000,10000,0
T5,100,345,574,15000,15000,0
T6,100,30,50,15000,15000,0
T7,100,29,48,20000,20000,0
T8,100,485,808,20000,20000,0
T9,100,111,185,25000,25000,0
T10,100,4128,6880,40000,40000,0
T11,100,1022,1702,40000,40000,0
T12,100,3151,5251,45000,45000,0
T13,100,501,835,45000,45000,0
T14,100,1448,2413,60000,60000,0
T15,100,1932,3220,80000,80000,0
