Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,110,182,10000,10000,0
T1,100,1824,3039,10000,10000,0
T2,100,619,1031,10000,10000,0
T3,100,13,21,15000,15000,0
T4,100,152,252,15000,15000,0
T5,100,241,401,15000,15000,0
T6,100,120,200,15000,15000,0
T7,100,177,294,20000,20000,0
T8,100,219,365,20000,20000,0
T9,100,39,65,20000,20000,0
T10,100,350,582,25000,25000,0
T11,100,258,429,45000,45000,0
T12,100,777,1294,50000,50000,0
T13,100,389,647,50000,50000,0
T14,100,3673,6121,55000,55000,0
T15,100,4677,7795,80000,80000,0
